company_name;company_address;company_postalcode;company_city;company_phone;company_email;company_website;company_facebook;contact_firstname;contact_lastname;contact_email;contact_phone;contact_position;contact_linkedin
Action Habitat;Le Faubourg;12270;Najac;05 65 29 74 74;;http://www.action-habitat.com/;;;;;;;
AGENCE IMMOBILIERE VILLENEUVE;BOULEVARD CARDALHAC;12260;VILLENEUVE;0565293941;;http://www.agence-immobilier-aveyron.com/;;;;;;;
Apollo immobilier;;;;05 65 81 54 33;;http://www.apollo-immobilier.fr/;;;;;;;
bienvenu gestion;10 av Charles de Gaulle;12700;CAPDENAC GARE;05.65.64.80.43;;http://www.bienvenu-gestion.fr/;;;;;;;
Cabinet Millavois de Gestion Immobilière;9, Avenue Alfred Merle;12100;MILLAU;05.65.60.39.27;;http://www.angles-immobilier.com/;;;;;;;
CABINET ROUERGAT;6 BOULEVARD LAROMIGUIERE;12000;RODEZ;05 65 68 15 20;;http://www.cabinetrouergat.com/;;;;;;;
CENTURY 21 Cap'Immo;16 avenue Jean Jaurès;12100;MILLAU;05 65 62 21 00;;http://www.century21-capimmo-millau.com/;https://www.facebook.com/pages/CENTURY-21-CapImmo-%C3%A0-Millau/209062365798577;;;;;;
CENTURY 21 Foch Immobilier;8 boulevard Gally;12000;RODEZ;05 65 73 38 38;;http://www.century21fochimmobilier1.com/;https://www.facebook.com/century21.fochimmobilier.rodez;;;;;;
CJL Immobilier;Combaurie;12720;Mostuéjouls;05 65 58 16 77;;http://www.aveyron-jl-immobilier.com/;;;;;;;
Conprovalor;Place des Maçons;12000;Rodez;09 67 00 63 57;;http://www.conprovalor-immobilier.com/;;;;;;;
Darianne GAVALDA;103 RUE CAYRADE;12300;DECAZEVILLE;;;http://www.gavalda-immo.com/;;;;;;;
Daunay Immobilier;4, rue louis blanc;12400;St Affrique;05 65 49 42 76;;http://www.daunay-immobilier.com/;;;;;;;
Daunay Immobilier;127 avenue jean jaures;12100;millau;05 65 62 88 53;;http://www.daunay-immobilier.com/;;;;;;;
Daunay Immobilier;14 bis place de l'étoile;12450;la primaube;05 65 42 98 44;;http://www.daunay-immobilier.com/;;;;;;;
